# N=80 REP=500 dy=0.01
# BRG
# 0 p
0 0
0.003125 0.004
0.00390625 0.004
0.0046875 0.022
0.00625 0.026
0.00703125 0.052
0.0078125 0.056
0.00859375 0.086
0.009375 0.14
0.0101563 0.152
0.0109375 0.224
0.0117188 0.268
0.0125 0.384
0.0132813 0.432
0.0140625 0.508
0.0148437 0.556
0.015625 0.674
0.0164063 0.752
0.0171875 0.798
0.0179688 0.846
0.01875 0.916
0.0195313 0.934
0.0203125 0.956
0.0210938 0.976
0.021875 0.982
0.0226563 0.992
0.0234375 0.996
0.025 0.998
0.05 1
0.1 1
0.2 1
0.3 1
0.4 1
0.5 1
0.6 1
0.7 1
0.8 1
0.9 1
1 1
