# N=100 REP=500 dy=0.01
# GRG
# 0 p
0 0
0.00625 0.002
0.009375 0.008
0.0109375 0.012
0.0125 0.02
0.0132813 0.024
0.0140625 0.04
0.0148437 0.036
0.015625 0.058
0.0164063 0.064
0.0171875 0.07
0.0179688 0.084
0.01875 0.088
0.0195313 0.134
0.0203125 0.112
0.0210938 0.148
0.021875 0.182
0.0226563 0.236
0.0234375 0.196
0.0242188 0.258
0.025 0.252
0.0257813 0.34
0.0265625 0.3
0.0273438 0.356
0.028125 0.39
0.0289063 0.422
0.0296875 0.462
0.0304687 0.488
0.03125 0.538
0.0320312 0.56
0.0328125 0.588
0.0335938 0.594
0.034375 0.626
0.0351562 0.69
0.0359375 0.718
0.0367188 0.758
0.0375 0.772
0.0382813 0.808
0.0390625 0.798
0.0398438 0.816
0.040625 0.864
0.0414063 0.884
0.0421875 0.888
0.0429688 0.908
0.04375 0.902
0.0453125 0.908
0.0460938 0.946
0.046875 0.972
0.05 0.974
0.0507812 0.988
0.0515625 0.994
0.053125 0.994
0.05625 1
0.0625 1
0.075 1
0.1 1
0.2 1
0.3 1
0.4 1
0.5 1
0.6 1
0.7 1
0.8 1
0.9 1
1 1
