# N=100 REP=500 dy=0.1
# BRG
# 0 p
0 100
0.00078125 96.004
0.0015625 92.31
0.00234375 88.368
0.003125 84.508
0.00390625 80.692
0.0046875 76.614
0.00546875 73.134
0.00625 68.874
0.00703125 65.402
0.0078125 61.594
0.00859375 57.646
0.009375 54.034
0.0101563 50.398
0.0109375 46.564
0.0117188 43.74
0.0125 39.796
0.0132813 37.146
0.0140625 33.65
0.0148437 30.914
0.015625 28.578
0.0164063 26.106
0.0171875 23.63
0.0179688 21.702
0.01875 19.624
0.0195313 18.478
0.0203125 17.038
0.0210938 15.636
0.021875 14.242
0.0226563 13.252
0.0234375 12.142
0.0242188 11.264
0.025 10.43
0.0257813 9.48
0.0265625 8.702
0.0273438 8.068
0.028125 7.554
0.0289063 7.074
0.0296875 6.4
0.0304687 6.08
0.03125 5.63
0.0320312 5.518
0.0328125 4.998
0.0335938 4.676
0.034375 4.382
0.0351562 4.046
0.0359375 3.854
0.0367188 3.568
0.0375 3.472
0.0382813 3.114
0.0390625 3.068
0.0398438 2.844
0.040625 2.618
0.0414063 2.618
0.0421875 2.416
0.0429688 2.254
0.04375 2.256
0.0445313 2.196
0.0453125 2.04
0.046875 1.96
0.0476562 1.746
0.0484375 1.774
0.0492188 1.664
0.05 1.648
0.0515625 1.57
0.0523438 1.452
0.053125 1.432
0.0546875 1.402
0.0554687 1.348
0.05625 1.3
0.059375 1.24
0.0625 1.184
0.065625 1.128
0.06875 1.068
0.075 1.054
0.1 1
0.2 1
0.3 1
0.4 1
0.5 1
0.6 1
0.7 1
0.8 1
0.9 1
1 1
