# N=80 REP=500 dy=0.1
# GRG
# 0 p
0 80
0.0015625 79.98
0.003125 79.896
0.00390625 79.866
0.0046875 79.782
0.00546875 79.734
0.00625 79.61
0.00703125 79.55
0.0078125 79.386
0.00859375 79.26
0.009375 79.086
0.0101563 79.026
0.0109375 78.804
0.0117188 78.68
0.0125 78.478
0.0132813 78.342
0.0140625 77.988
0.0148437 77.874
0.015625 77.632
0.0164063 77.406
0.0171875 77.262
0.0179688 76.95
0.01875 76.648
0.0195313 76.332
0.0203125 76.226
0.0210938 75.814
0.021875 75.61
0.0226563 75.144
0.0234375 74.924
0.0242188 74.604
0.025 73.884
0.0257813 73.786
0.0265625 73.206
0.0273438 72.948
0.028125 72.846
0.0289063 72.344
0.0296875 71.912
0.0304687 71.586
0.03125 71.056
0.0320312 70.366
0.0328125 70.164
0.0335938 69.582
0.034375 69.16
0.0351562 68.972
0.0359375 68.5
0.0367188 67.75
0.0375 67.162
0.0382813 66.928
0.0390625 66.378
0.0398438 65.914
0.040625 65.096
0.0414063 64.932
0.0421875 64.006
0.0429688 63.812
0.04375 63.456
0.0445313 62.882
0.0453125 62.222
0.0460938 61.574
0.046875 61.264
0.0476562 60.504
0.0484375 60.234
0.0492188 59.676
0.05 58.874
0.0507812 58.244
0.0515625 57.712
0.0523438 57.522
0.053125 56.484
0.0539063 55.786
0.0546875 55.506
0.0554687 55.052
0.05625 54.15
0.0570313 53.432
0.0578125 52.688
0.0585938 52.296
0.059375 51.776
0.0601562 51.28
0.0609375 50.724
0.0617188 49.95
0.0625 49.372
0.0632812 48.604
0.0640625 48.086
0.0648438 47.596
0.065625 47.018
0.0664062 46.4
0.0671875 45.694
0.0679688 45.16
0.06875 44.562
0.0695313 43.806
0.0703125 43.402
0.0710938 42.576
0.071875 42.098
0.0726563 41.48
0.0734375 40.662
0.0742188 40.124
0.075 39.468
0.0757813 39.166
0.0765625 38.4
0.0773438 37.952
0.078125 37.25
0.0789063 36.91
0.0796875 36.15
0.0804688 35.266
0.08125 34.91
0.0820313 34.23
0.0828125 33.924
0.0835938 33.132
0.084375 32.33
0.0851563 32.104
0.0859375 31.064
0.0867188 30.722
0.0875 30.262
0.0882813 29.5
0.0890625 29.06
0.0898438 28.716
0.090625 27.922
0.0914063 27.354
0.0921875 27.166
0.0929688 26.426
0.09375 25.962
0.0945312 25.346
0.0953125 24.798
0.0960938 24.436
0.096875 23.864
0.0976562 23.276
0.0984375 22.916
0.0992188 22.422
0.1 21.82
0.100781 21.38
0.101562 21.04
0.102344 20.56
0.103125 19.782
0.103906 19.536
0.104688 19.188
0.105469 18.626
0.10625 18.192
0.107031 18.094
0.107813 17.364
0.108594 17.034
0.109375 16.578
0.110156 16.278
0.110937 15.488
0.111719 15.122
0.1125 14.944
0.113281 14.5
0.114063 14.128
0.114844 13.828
0.115625 13.344
0.116406 13.132
0.117188 12.542
0.117969 12.296
0.11875 12.306
0.119531 11.754
0.120312 11.418
0.121094 11.168
0.121875 10.842
0.122656 10.628
0.123438 10.198
0.124219 9.952
0.125 9.58
0.125781 9.474
0.126562 9.126
0.127344 8.872
0.128125 8.458
0.128906 8.296
0.129688 7.9
0.130469 7.924
0.13125 7.704
0.132031 7.454
0.132812 7.23
0.133594 6.842
0.134375 6.704
0.135156 6.516
0.135938 6.292
0.136719 6.022
0.1375 5.954
0.138281 5.93
0.139063 5.646
0.139844 5.608
0.140625 5.228
0.141406 5.026
0.142188 4.872
0.142969 4.896
0.14375 4.618
0.144531 4.604
0.145313 4.382
0.146094 4.298
0.146875 4.044
0.147656 3.998
0.148438 3.898
0.149219 3.894
0.15 3.7
0.150781 3.598
0.151563 3.462
0.153125 3.368
0.153906 3.186
0.154688 3.124
0.155469 2.962
0.15625 2.896
0.157813 2.834
0.158594 2.73
0.159375 2.636
0.160938 2.628
0.161719 2.49
0.1625 2.434
0.163281 2.326
0.164063 2.242
0.165625 2.204
0.167188 2.166
0.167969 2.086
0.16875 1.958
0.170313 1.922
0.171094 1.93
0.171875 1.804
0.175 1.778
0.178125 1.682
0.179688 1.596
0.18125 1.538
0.184375 1.452
0.1875 1.412
0.190625 1.316
0.19375 1.308
0.2 1.252
0.20625 1.156
0.2125 1.096
0.225 1.046
0.25 1.022
0.3 1
0.4 1
0.5 1
0.6 1
0.7 1
0.8 1
0.9 1
1 1
